name,description,gx_media_links,WKT,longitude,latitude
"Hof","https://www.facebook.com/groups/630193237595288/permalink/712842699330341/",,"POINT Z (7.4258355 51.8386014 0)",7.4258355,51.8386014
"Haus","https://www.facebook.com/groups/630193237595288/permalink/666439353970676/",,"POINT Z (103.732541 1.462679 0)",103.732541,1.462679
"Hütte",,,"POINT Z (106.301922 22.704548 0)",106.301922,22.704548
"Bahnhofsgebäude","https://www.facebook.com/groups/630193237595288/permalink/671182180163060/",,"POINT Z (11.167877 51.872922 0)",11.167877,51.872922
"Haus","https://www.facebook.com/groups/630193237595288/permalink/661814541099824/",,"POINT Z (7.194896 51.562508 0)",7.194896,51.562508
"Haus","https://www.facebook.com/groups/630193237595288/permalink/665816160699662/",,"POINT Z (14.492108 52.548571 0)",14.492108,52.548571
"Haus","https://www.facebook.com/groups/630193237595288/permalink/673208353293776/",,"POINT Z (9.14584 52.03659 0)",9.14584,52.03659
"Gebäude","https://www.facebook.com/photo.php?fbid=647868369268420&set=pcb.659706264643985&type=3&theater&ifg=1",,"POINT Z (7.1260312 50.7401124 0)",7.1260312,50.7401124
"Gebäude","https://www.facebook.com/groups/630193237595288/permalink/662729177675027/",,"POINT Z (6.7505209 51.4158819 0)",6.7505209,51.4158819
"Bauerhof","https://www.facebook.com/groups/630193237595288/permalink/661154567832488/",,"POINT Z (13.3079 51.19292 0)",13.3079,51.19292
"Gebäude","https://www.facebook.com/groups/630193237595288/permalink/662419261039352/",,"POINT Z (6.986283 50.950662 0)",6.986283,50.950662
"Haus",,,"POINT Z (8.398618 48.991343 0)",8.398618,48.991343
"Haus","https://www.facebook.com/groups/630193237595288/permalink/661197031161575/",,"POINT Z (7.5157783 51.2509378 0)",7.5157783,51.2509378
"Haus","https://www.facebook.com/groups/630193237595288/permalink/652906011990677/",,"POINT Z (9.923568 49.786321 0)",9.923568,49.786321
"Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/675264093088202/                  Zeitung : https://www.facebook.com/groups/630193237595288/permalink/760857291195548/",,"POINT Z (7.15991666666667 49.2977222222222 0)",7.15991666666667,49.2977222222222
"Haus",,,"POINT Z (12.3123125 50.2226875 0)",12.3123125,50.2226875
"Villa","https://www.facebook.com/groups/630193237595288/permalink/661798394434772/",,"POINT Z (5.294117 50.51 0)",5.294117,50.51
"Hof - RIP","https://www.facebook.com/groups/630193237595288/permalink/658336574780954/",,"POINT Z (7.347287 51.638062 0)",7.347287,51.638062
"Hof","https://www.facebook.com/groups/630193237595288/permalink/658213631459915/",,"POINT Z (6.166561 51.723148 0)",6.166561,51.723148
"Haus ","https://www.facebook.com/photo.php?fbid=3737991562895088&set=pcb.657815614833050&type=3&theater&ifg=1",,"POINT Z (6.331 50.7597778 0)",6.331,50.7597778
"Haus","https://www.facebook.com/groups/630193237595288/permalink/652587925355819/",,"POINT Z (105.641454 21.456022 0)",105.641454,21.456022
"Haus","https://www.facebook.com/groups/630193237595288/permalink/656765554938056/",,"POINT Z (11.7547455 53.8137628 0)",11.7547455,53.8137628
"Haus
","https://www.facebook.com/groups/630193237595288/permalink/647134739234471/",,"POINT Z (10.228968 49.602396 0)",10.228968,49.602396
"Bauernhaus
","<a href=""https://www.youtube.com/watch?v=y-xyihkaP6w""><img src=""https://img.youtube.com/vi/y-xyihkaP6w/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/y-xyihkaP6w"">https://www.youtube.com/embed/y-xyihkaP6w</a><br><br>","https://www.youtube.com/embed/y-xyihkaP6w","POINT Z (2.9768264 50.7463459 0)",2.9768264,50.7463459
"Haus","https://www.facebook.com/groups/630193237595288/permalink/650856675528944/",,"POINT Z (7.3824752 51.3699866 0)",7.3824752,51.3699866
"Haus","https://www.facebook.com/groups/630193237595288/permalink/655466475067964/",,"POINT Z (7.358954 52.138995 0)",7.358954,52.138995
"Haus","https://www.facebook.com/photo.php?fbid=4979730058734523&set=pcb.654943878453557&type=3&theater&ifg=1",,"POINT Z (6.360702 51.191105 0)",6.360702,51.191105
"Farm","https://www.facebook.com/photo.php?fbid=2608176709433137&set=pcb.656412138306731&type=3&theater&ifg=1",,"POINT Z (5.44853 51.23806 0)",5.44853,51.23806
"Haus","https://www.facebook.com/groups/630193237595288/permalink/760030937944850/",,"POINT Z (8.23397 51.056763 0)",8.23397,51.056763
"Haus","https://www.facebook.com/groups/630193237595288/permalink/652331738714771/",,"POINT Z (8.429434 52.4725885 0)",8.429434,52.4725885
"Haus","https://www.facebook.com/groups/630193237595288/permalink/649304892350789/",,"POINT Z (9.77983 53.048375 0)",9.77983,53.048375
"Haus","https://www.facebook.com/photo.php?fbid=3342511795787641&set=pcb.656015888346356&type=3&theater&ifg=1",,"POINT Z (6.642743 51.482028 0)",6.642743,51.482028
"Haus ","https://www.facebook.com/groups/630193237595288/permalink/655452348402710/",,"POINT Z (6.670464 51.343164 0)",6.670464,51.343164
"Bauernhof","https://www.facebook.com/groups/630193237595288/permalink/734128123868465",,"POINT Z (7.0473125 51.5181875 0)",7.0473125,51.5181875
"Haus","https://www.facebook.com/groups/630193237595288/permalink/650588042222474/",,"POINT Z (13.29758 52.62719 0)",13.29758,52.62719
"Haus","https://www.facebook.com/groups/630193237595288/permalink/655571225057489/",,"POINT Z (10.49835 54.158433 0)",10.49835,54.158433
"Villa","https://www.facebook.com/groups/630193237595288/permalink/650678485546763/",,"POINT Z (7.4619756 52.2772641 0)",7.4619756,52.2772641
"Bahnanlage
","https://www.facebook.com/groups/630193237595288/permalink/676082459673032/",,"POINT Z (11.052723 50.9767 0)",11.052723,50.9767
"Haus","https://www.facebook.com/groups/630193237595288/permalink/649868538961091/",,"POINT Z (7.134853 50.996108 0)",7.134853,50.996108
"Villa","https://www.facebook.com/groups/630193237595288/permalink/650670608880884/",,"POINT Z (7.4463125 52.2726875 0)",7.4463125,52.2726875
"Wohnhäuser","https://www.facebook.com/groups/630193237595288/permalink/649114579036487/",,"POINT Z (12.58743 57.94143 0)",12.58743,57.94143
"Haus","https://www.facebook.com/groups/630193237595288/permalink/654967431784535/",,"POINT Z (7.4155856 51.5789646 0)",7.4155856,51.5789646
"Villa",,,"POINT Z (8.56143 40.73118 0)",8.56143,40.73118
"Haus","<a href=""https://www.youtube.com/watch?v=7uuFDQ_Wvgg""><img src=""https://img.youtube.com/vi/7uuFDQ_Wvgg/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/7uuFDQ_Wvgg"">https://www.youtube.com/embed/7uuFDQ_Wvgg</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/643951599552785/","https://www.youtube.com/embed/7uuFDQ_Wvgg","POINT Z (6.855329 51.303442 0)",6.855329,51.303442
"Villa",,,"POINT Z (9.39243 41.21568 0)",9.39243,41.21568
"Haus",,,"POINT Z (9.02768 40.79231 0)",9.02768,40.79231
"Gutshof","https://www.facebook.com/groups/630193237595288/permalink/646406422640636/",,"POINT Z (7.4130625 51.3800625 0)",7.4130625,51.3800625
"Altes Haus
","https://www.facebook.com/photo.php?fbid=10207160071917865&set=pcb.657082488239696&type=3&theater&ifg=1",,"POINT Z (7.216874 51.174803 0)",7.216874,51.174803
"Bauernhof",,,"POINT Z (8.37968 40.59718 0)",8.37968,40.59718
"Haus",,,"POINT Z (8.65993 39.63968 0)",8.65993,39.63968
"Villa",,,"POINT Z (8.83268 40.92593 0)",8.83268,40.92593
"Haus 
",,,"POINT Z (8.86856 40.05206 0)",8.86856,40.05206
"haus",,,"POINT Z (8.55431 40.40868 0)",8.55431,40.40868
"Villa",,,"POINT Z (8.49306 39.37931 0)",8.49306,39.37931
"Villa",,,"POINT Z (8.51118 39.51206 0)",8.51118,39.51206
"Bauernhof","https://www.facebook.com/groups/630193237595288/permalink/647860445828567/",,"POINT Z (6.56292 51.54238 0)",6.56292,51.54238
"Lost Dorf","<a href=""https://www.youtube.com/watch?v=Nzen20Ftf9E""><img src=""https://img.youtube.com/vi/Nzen20Ftf9E/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/Nzen20Ftf9E"">https://www.youtube.com/embed/Nzen20Ftf9E</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/637081486906463/ Fotos: https://www.facebook.com/groups/630193237595288/permalink/744349849512959/","https://www.youtube.com/embed/Nzen20Ftf9E","POINT Z (6.5963408 50.8834952 0)",6.5963408,50.8834952
"Villa","https://www.facebook.com/groups/630193237595288/permalink/648538062427472/        BRAND 1.10.2020 https://www.fnp.de/lokales/main-taunus/hattersheim-ort87439/hattersheim-geisterhaus-brand-feuerwehr-13911864.html",,"POINT Z (8.479341 50.072222 0)",8.479341,50.072222
"Villa","https://www.facebook.com/groups/630193237595288/permalink/647992559148689/",,"POINT Z (10.750214 47.410949 0)",10.750214,47.410949
"Haus",,,"POINT Z (9.56543 39.25168 0)",9.56543,39.25168
"Poensgen-Villa","https://www.facebook.com/groups/630193237595288/permalink/668939573720654/",,"POINT Z (6.5176335 50.5695728 0)",6.5176335,50.5695728
"Villa",,,"POINT Z (9.02781 40.79168 0)",9.02781,40.79168
"Haus","https://www.facebook.com/groups/630193237595288/permalink/642304283050850/",,"POINT Z (6.353882 51.566753 0)",6.353882,51.566753
"Chateau Banana",,,"POINT Z (7.026552 48.432562 0)",7.026552,48.432562
"Bauerhof","https://www.facebook.com/groups/630193237595288/permalink/641670819780863/",,"POINT Z (8.2906323 52.4444919 0)",8.2906323,52.4444919
"Hochhaus","https://www.facebook.com/groups/630193237595288/permalink/669639240317354/",,"POINT Z (7.0469776 51.5603376 0)",7.0469776,51.5603376
"Haus der Puppenmacherin","Nach Brand fast vollkommen zerstört",,"POINT Z (6.827129 47.86591 0)",6.827129,47.86591
"Maison Pandora",,,"POINT Z (6.79268 47.8692 0)",6.79268,47.8692
"Wohnhaus Freisen",,,"POINT Z (7.257111 49.554361 0)",7.257111,49.554361
"Hof","https://www.facebook.com/groups/630193237595288/permalink/647676162513662/",,"POINT Z (7.378671 52.347624 0)",7.378671,52.347624
"Kannibale von Rotenburg","https://www.facebook.com/groups/630193237595288/permalink/647366462544632/",,"POINT Z (9.6975 50.98568 0)",9.6975,50.98568
"Villen","https://www.facebook.com/groups/630193237595288/permalink/695673261047285/",,"POINT Z (7.24815833333333 50.5456972222222 0)",7.24815833333333,50.5456972222222
"Dorf mit Kraftwerk","<a href=""https://www.youtube.com/watch?v=8qvcXDELLY8""><img src=""https://img.youtube.com/vi/8qvcXDELLY8/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/8qvcXDELLY8"">https://www.youtube.com/embed/8qvcXDELLY8</a><br><br>https://m.facebook.com/groups/630193237595288?view=permalink&id=630613590886586","https://www.youtube.com/embed/8qvcXDELLY8","POINT Z (7.7065665 51.2722907 0)",7.7065665,51.2722907
"Bauernhof","https://www.facebook.com/groups/630193237595288/permalink/697785737502704/",,"POINT Z (8.453844 49.248834 0)",8.453844,49.248834
"Viele Häuser","Viele Häuser sind hier lost wegen dem rwe Kohle loch",,"POLYGON Z ((6.5916571 50.8842936 0, 6.5965709 50.882994 0, 6.597279 50.8815049 0, 6.5986093 50.8808009 0, 6.5994677 50.8815996 0, 6.6011199 50.8809633 0, 6.6004762 50.8802052 0, 6.6037591 50.8791086 0, 6.605819 50.8799073 0, 6.6068275 50.8793793 0, 6.608351 50.8808144 0, 6.6067417 50.8816132 0, 6.6085227 50.8823984 0, 6.6058834 50.8837792 0, 6.6027077 50.8838604 0, 6.6019996 50.8843342 0, 6.6016993 50.8840364 0, 6.6004333 50.8848622 0, 6.6036947 50.8867438 0, 6.6026218 50.8875695 0, 6.5981373 50.8856744 0, 6.5970644 50.8875019 0, 6.5946826 50.8863106 0, 6.5954336 50.8856609 0, 6.5947899 50.8853089 0, 6.5938672 50.8858098 0, 6.5916571 50.8842936 0))"
"Mold House","https://m.facebook.com/groups/630193237595288?view=permalink&id=630222497592362",,"POINT Z (5.4074775 51.1852461 0)",5.4074775,51.1852461
"Villa in Essen Baldeney See","https://www.facebook.com/photo.php?fbid=1217078378654323&set=pcb.655736845040927&type=3&theater&ifg=1",,"POINT Z (7.046 51.40569 0)",7.046,51.40569
"Haus des Pflandsammlers ","<a href=""https://www.youtube.com/watch?v=TReHftj1zUU""><img src=""https://img.youtube.com/vi/TReHftj1zUU/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/TReHftj1zUU"">https://www.youtube.com/embed/TReHftj1zUU</a><br><br>","https://www.youtube.com/embed/TReHftj1zUU","POINT Z (7.4746369 50.8034017 0)",7.4746369,50.8034017
"Haus der Leiharbeiter ","<a href=""https://www.youtube.com/watch?v=89ODJosXGt8""><img src=""https://img.youtube.com/vi/89ODJosXGt8/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/89ODJosXGt8"">https://www.youtube.com/embed/89ODJosXGt8</a><br><br>","https://www.youtube.com/embed/89ODJosXGt8","POINT Z (5.445462 51.095865 0)",5.445462,51.095865
"Kleines Hexenhaus","<a href=""https://www.youtube.com/watch?v=sSrJMih9RVE""><img src=""https://img.youtube.com/vi/sSrJMih9RVE/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/sSrJMih9RVE"">https://www.youtube.com/embed/sSrJMih9RVE</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/656284778319467/","https://www.youtube.com/embed/sSrJMih9RVE","POINT Z (7.32731 51.01993 0)",7.32731,51.01993
"Geister Dorf","https://www.facebook.com/groups/630193237595288/permalink/758744428073501/",,"POINT Z (10.2030555555556 53.0547222222222 0)",10.2030555555556,53.0547222222222
"Hochhäuser","<a href=""https://www.youtube.com/watch?v=hwxy3F1fS3o""><img src=""https://img.youtube.com/vi/hwxy3F1fS3o/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/hwxy3F1fS3o"">https://www.youtube.com/embed/hwxy3F1fS3o</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/630597284221550/","https://www.youtube.com/embed/hwxy3F1fS3o","POINT Z (7.7173 51.29271 0)",7.7173,51.29271
"4 wohnhäuser 
","https://www.facebook.com/groups/630193237595288/permalink/632509714030307/",,"POINT Z (8.0687029 51.7493517 0)",8.0687029,51.7493517
"Villa",,,"POINT Z (8.21306 40.61506 0)",8.21306,40.61506
"Altes Haus","wer fotos hat bitte einen beitrag in unserer FB Gruppe erstellen ( er wird dann mit dem punkt hier auf der karte verbunden )",,"POINT Z (7.1764121 49.6089546 0)",7.1764121,49.6089546
"Bauernhof RIP","https://www.facebook.com/groups/630193237595288/permalink/646092952671983/",,"POINT Z (7.17437 51.48467 0)",7.17437,51.48467
"Dorf","https://www.facebook.com/groups/630193237595288/permalink/634210390526906/",,"POINT Z (4.26445277777778 51.3119777777778 0)",4.26445277777778,51.3119777777778
"Jagdschloss","https://www.facebook.com/groups/630193237595288/permalink/744491792832098/",,"POINT Z (10.31794 50.93191 0)",10.31794,50.93191
"Gutshof Mariahütte",,,"POINT Z (6.976476 49.590265 0)",6.976476,49.590265
"Vegetarierheim","https://www.facebook.com/groups/630193237595288/permalink/649808502300428/",,"POINT Z (9.07681 51.207795 0)",9.07681,51.207795
"Villa ( Haus Fühlingen )","<a href=""https://www.youtube.com/watch?v=JM70dz7CqnU""><img src=""https://img.youtube.com/vi/JM70dz7CqnU/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/JM70dz7CqnU"">https://www.youtube.com/embed/JM70dz7CqnU</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/643762839571661/ Fotos: https://www.facebook.com/groups/630193237595288/permalink/763150640966213/","https://www.youtube.com/embed/JM70dz7CqnU","POINT Z (6.9058204 51.031223 0)",6.9058204,51.031223
"Wohnhaus Luxemburger Str. 80",,,"POINT Z (6.623691 49.744825 0)",6.623691,49.744825
"Haus im Moor","https://www.facebook.com/groups/630193237595288/permalink/636719030276042/",,"POINT Z (8.51856 51.92604 0)",8.51856,51.92604
"Haus des Antiquitäten Händlers ","<a href=""https://www.youtube.com/watch?v=SgqfBYmS54g""><img src=""https://img.youtube.com/vi/SgqfBYmS54g/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/SgqfBYmS54g"">https://www.youtube.com/embed/SgqfBYmS54g</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/637813933499885/","https://www.youtube.com/embed/SgqfBYmS54g","POINT Z (5.395228 51.060011 0)",5.395228,51.060011
"Villa mit alten Autos","<a href=""https://www.youtube.com/watch?v=djVlvdQME5c""><img src=""https://img.youtube.com/vi/djVlvdQME5c/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/djVlvdQME5c"">https://www.youtube.com/embed/djVlvdQME5c</a><br><br>https://m.facebook.com/groups/630193237595288?view=permalink&id=631032467511365","https://www.youtube.com/embed/djVlvdQME5c","POINT Z (5.296015 51.220802 0)",5.296015,51.220802
"Villa Kunterbunt",,,"POINT Z (6.73057 49.44253 0)",6.73057,49.44253
"Altes Wohnhaus ","https://www.facebook.com/groups/630193237595288/permalink/637344733546805/",,"POINT Z (10.6519444444444 47.5811111111111 0)",10.6519444444444,47.5811111111111
"Russen Villa","<a href=""https://www.youtube.com/watch?v=Bs_Shal_awU""><img src=""https://img.youtube.com/vi/Bs_Shal_awU/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/Bs_Shal_awU"">https://www.youtube.com/embed/Bs_Shal_awU</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/630234874257791/","https://www.youtube.com/embed/Bs_Shal_awU","POINT Z (6.88058 51.25837 0)",6.88058,51.25837
"Bauernhaus ","https://www.facebook.com/groups/630193237595288/permalink/642043309743614/",,"POINT Z (8.049155 53.6205 0)",8.049155,53.6205
"Bauernhaus im wald ","<a href=""https://www.youtube.com/watch?v=IHrgbsuHT_M""><img src=""https://img.youtube.com/vi/IHrgbsuHT_M/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/IHrgbsuHT_M"">https://www.youtube.com/embed/IHrgbsuHT_M</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/638820780065867/","https://www.youtube.com/embed/IHrgbsuHT_M","POINT Z (8.8462664 52.2478415 0)",8.8462664,52.2478415
